Subj,Surround,StimName,Win_LElow,Avg_LElow,Los_LElow,Win_LEhigh,Avg_LEhigh,Los_LEhigh
S17,MS,No4_bar,0.0540061724867322,0.306696103659632,0.606217782649107,0.0645497224367901,0.280438644507731,0.579151678463135
S17,MS,No4_blur,0.020412414523193,0.306016067116309,0.607590871118606,0.0288675134594812,0.292795434846014,0.594067897354054
S17,HS,G5,0.55,0.253927483086543,0.0935414346693485,0.560133912560202,0.267511681987909,0.108012344973464
S17,HS,G5_horz,0.452769256906871,0.159099025766973,0.167082813798028,0.539675828623073,0.239574275191084,0.0763762615825972
S17,HS,G5_blur,0.48776702088873,0.193380023097872,0.138443731048634,0.54198708471697,0.24473625259314,0.0912870929175277
S17,HS,No4,0.0612372435695793,0.304651440173849,0.603462233007722,0.291547594742265,0.304651440173849,0.531899113241098
S17,HS,No4_histeq,0.0456435464587638,0.321940729534698,0.622494979899437,0.345205252953466,0.257997093006879,0.443001128666734
S17,HS,No4_bandpass,0.159426053914242,0.193380023097871,0.481317635939788,0.429146439652791,0.22890136158034,0.320806275915336
S17,HS,No4_bar,0.364005494464026,0.115018114515352,0.276134025429682,0.47740618624675,0.189021603703563,0.160727512683216
S17,HS,No4_blur,0.067700320038633,0.319341770939329,0.617791766428355,0.0935414346693485,0.350446144221905,0.647430819985168
S18,MS,G5,0.601040764008565,0.2998263386251,0.0288675134594812,0.0204124145231932,0.306016067116309,0.607590871118606
S18,MS,G5_horz,0.583809329604566,0.282658510102444,0.0353553390593274,0.0288675134594813,0.313415326151525,0.6147492713836
S18,MS,G5_blur,0.571182982939793,0.27137765813223,0.0577350269189625,0.0288675134594813,0.310073915918984,0.611350963031874
S18,MS,No4,0.318852107828483,0.230714469998452,0.432531309078699,0.0204124145231932,0.306016067116309,0.607590871118606
S18,MS,No4_histeq,0.339730285177325,0.189021603703563,0.371931893407023,0.0204124145231932,0.295627862917779,0.597215762238964
S18,MS,No4_bandpass,0.532681893816563,0.232513440471729,0.0816496580927726,0.0204124145231931,0.295627862917779,0.597215762238964
S18,MS,No4_bar,0.4,0.226154445751865,0.352963643075789,0.0204124145231932,0.295627862917779,0.597215762238964
S18,MS,No4_blur,0.244948974278318,0.161696732599435,0.417831704557389,0.0456435464587639,0.315403181129593,0.615765106730372
S18,HS,G5,0.605874024309785,0.306016067116309,0.05,0.125830573921179,0.220558004464434,0.513565964604353
S18,HS,G5_horz,0.611010092660779,0.309401303595616,0.0204124145231933,0.342174419460797,0.176481821537895,0.357071421427142
S18,HS,G5_blur,0.604841577054135,0.303966829330658,0.0353553390593274,0.067700320038633,0.265949556620549,0.56494837522261
S18,HS,No4,0.527178021797824,0.237828719880506,0.13228756555323,0.0540061724867321,0.281920497067288,0.581664278887172
S18,HS,No4_histeq,0.588075958812578,0.287771610830534,0.0456435464587637,0.0408248290463863,0.297734501415831,0.598261369859919
S18,HS,No4_bandpass,0.57373048260195,0.27290871489688,0.0456435464587639,0.12747548783982,0.211886368918185,0.505799696849784
S18,HS,No4_bar,0.574093488321661,0.273671031227884,0.0499999999999999,0.360555127546399,0.092982973351756,0.26378652985574
S18,HS,No4_blur,0.434453679924569,0.160403137957668,0.212132034355964,0.0353553390593274,0.28993533761858,0.590903263374528
S20,MS,G5,0.397911212877111,0.202844357410635,0.325960120260132,0.541217762704317,0.27137765813223,0.191485421551268
S20,MS,G5_horz,0.593014895821907,0.311414782350913,0.156790731018556,0.463231403656243,0.186804264762166,0.193649167310371
S20,MS,G5_blur,0.23094010767585,0.153772017393716,0.419821390593667,0.450462725057986,0.199739413570115,0.243241991988774
S20,MS,No4,0.195789002074512,0.171694981483638,0.450462725057986,0.159426053914241,0.262003498704375,0.542371336509099
S20,MS,No4_histeq,0.0707106781186549,0.2998263386251,0.597564501399919,0.0645497224367903,0.280438644507731,0.579151678463135
S20,MS,No4_bandpass,0.1,0.268289333866754,0.5623610939601,0.403112887414928,0.265165042944955,0.40052049468993
S20,MS,No4_bar,0.0790569415042093,0.276699295264733,0.57373048260195,0.133853153368408,0.259607074890754,0.546961302714065
S20,MS,No4_blur,0.132287565553229,0.22890136158034,0.519214149781507,0.222673153598123,0.226154445751865,0.484767985741633
S20,HS,G5,0.507854966173086,0.206911816965586,0.0999999999999999,0.450462725057986,0.177658380044399,0.206155281280883
S20,HS,G5_horz,0.575543221661067,0.276699295264733,0.0645497224367902,0.537742193496723,0.297734501415831,0.265361388801511
S20,HS,G5_blur,0.459619407771256,0.16551686721701,0.160727512683216,0.48947250518628,0.276699295264733,0.309569593683445
S20,HS,No4,0.346410161513775,0.259607074890754,0.443940686728907,0.388908729652601,0.238703093123375,0.380788655293195
S20,HS,No4_histeq,0.26378652985574,0.199739413570115,0.438748219369606,0.367423461417477,0.216746780060666,0.375832409459323
S20,HS,No4_bandpass,0.389978631893253,0.175297366399689,0.302765035409749,0.343389962967275,0.251454104493577,0.436844747402705
S20,HS,No4_bar,0.428660704987056,0.136549746734783,0.189296944860009,0.439222798436815,0.139567785203702,0.168325082306035
S20,HS,No4_blur,0.345808232020774,0.16551686721701,0.342782730020052,0.45092497528229,0.210900845580729,0.260608262851865
S21,MS,G5,0.185965946703512,0.195522803444168,0.473462423711393,0.0645497224367902,0.261207133644291,0.560877289015461
S21,MS,G5_horz,0.375277674973257,0.13189326492787,0.276134025429681,0.0456435464587638,0.318688719599549,0.61913918736689
S21,MS,G5_blur,0.129099444873581,0.236070257903588,0.526387056578459,0.0912870929175277,0.257188322700183,0.553398590529466
S21,MS,No4,0.0540061724867322,0.2998263386251,0.599305153212173,0.11180339887499,0.27290871489688,0.564579489531811
S21,MS,No4_histeq,0.0540061724867321,0.2998263386251,0.599305153212173,0.0288675134594813,0.281920497067288,0.583452368807143
S21,MS,No4_bandpass,0.0816496580927726,0.262003498704375,0.559389548227947,0.0645497224367903,0.331505404681935,0.630806362259185
S21,MS,No4_bar,0.0763762615825974,0.256377001048586,0.55490239381955,0.0408248290463863,0.268289333866754,0.569722154504574
S21,MS,No4_blur,0.0499999999999999,0.295627862917779,0.595469002831662,0.0841625411530173,0.289215893984638,0.585234995535981
S21,HS,G5,0.314907393794853,0.139567785203702,0.349404254887277,0.260608262851865,0.234298598658492,0.473462423711393
S21,HS,G5_horz,0.545435605731786,0.24811791551599,0.0889756521002609,0.527178021797824,0.237828719880506,0.132287565553229
S21,HS,G5_blur,0.443940686728907,0.172904116010387,0.212132034355964,0.15545631755148,0.195522803444168,0.484338036224013
S21,HS,No4,0.0978945010372561,0.251454104493577,0.546961302714065,0.0790569415042093,0.312083055184567,0.60896086354817
S21,HS,No4_histeq,0.0288675134594813,0.2998263386251,0.601040764008565,0.0288675134594813,0.2998263386251,0.601040764008565
S21,HS,No4_bandpass,0.238921186447191,0.214815812577504,0.466368952654441,0.168325082306035,0.220558004464434,0.501248441394086
S21,HS,No4_bar,0.429146439652791,0.270608881352159,0.380241151551661,0.169558249578132,0.226154445751865,0.505799696849784
S21,HS,No4_blur,0.1,0.230714469998452,0.527967802048572,0.156790731018556,0.201814683971872,0.48904669170404
S22,MS,G5,0.0707106781186548,0.237828719880506,0.538903207140825,0.273099493469566,0.206911816965586,0.439696865275764
S22,MS,G5_horz,0.170782512765993,0.248956154104828,0.526387056578459,0.244096975264614,0.229809703885628,0.477842372894382
S22,MS,G5_blur,0.0978945010372561,0.259607074890754,0.554526825320471,0.216024689946929,0.266731762887987,0.527178021797824
S22,MS,No4,0.0288675134594813,0.306696103659632,0.607933658661316,0.0577350269189625,0.286320042376825,0.585590869692029
S22,MS,No4_histeq,0.0288675134594813,0.303280673084631,0.604497036110738,0.0353553390593275,0.278948920055267,0.58022983951764
S22,MS,No4_bandpass,0.0288675134594811,0.303280673084631,0.604497036110738,0.0500000000000001,0.309401303595616,0.609302880347697
S22,MS,No4_bar,0.0353553390593274,0.3073746356918,0.608276253029822,0.0288675134594813,0.289215893984638,0.590550590550886
S22,MS,No4_blur,0.0204124145231932,0.309401303595616,0.611010092660779,0.0204124145231931,0.306016067116309,0.607590871118606
S22,HS,G5,0.491596040125088,0.202844357410635,0.151382517704875,0.42573465914816,0.162980060130066,0.232737334062816
S22,HS,G5_horz,0.588430114796991,0.292083036138698,0.0816496580927726,0.511533641774094,0.210900845580729,0.0978945010372561
S22,HS,G5_blur,0.460525062654937,0.174104853464801,0.175594229214212,0.460072458061409,0.160403137957668,0.148604620834392
S22,HS,No4,0.0353553390593274,0.297033948677027,0.59791303715507,0.0288675134594813,0.292795434846014,0.594067897354054
S22,HS,No4_histeq,0.0204124145231932,0.295627862917779,0.597215762238964,0.0957427107756339,0.266731762887987,0.561619681516475
S22,HS,No4_bandpass,0.108012344973464,0.300520382004283,0.592663479556485,0.0408248290463863,0.297734501415831,0.598261369859919
S22,HS,No4_bar,0.429631625155008,0.146841751555884,0.202072594216369,0.490323022778522,0.194454364826301,0.132287565553229
S22,HS,No4_blur,0.045643546458764,0.287771610830533,0.588075958812578,0.0288675134594813,0.292795434846014,0.594067897354054
S23,MS,G5,0.0288675134594813,0.2998263386251,0.601040764008565,0.343389962967275,0.229809703885628,0.412310562561766
S23,MS,G5_horz,0.0288675134594814,0.289215893984638,0.590550590550886,0.373608529524332,0.227073776557312,0.381881307912987
S23,MS,G5_blur,0.0540061724867321,0.296331739778242,0.595818764390649,0.201038968030247,0.228901361580339,0.496655480858378
S23,MS,No4,0.05,0.309401303595616,0.609302880347697,0.0612372435695795,0.301212826198797,0.6
S23,MS,No4_histeq,0.0288675134594813,0.313415326151525,0.6147492713836,0.0500000000000001,0.28118054698005,0.58130600088651
S23,MS,No4_bandpass,0.0204124145231932,0.306016067116309,0.607590871118606,0.0577350269189626,0.278948920055267,0.578431787969276
S23,MS,No4_bar,0.0204124145231932,0.295627862917779,0.597215762238964,0.0935414346693484,0.223373752561337,0.522812904711937
S23,MS,No4_blur,0.0612372435695794,0.314741957800354,0.613731754650732,0.0456435464587638,0.321940729534698,0.622494979899437
S23,HS,G5,0.369120576505835,0.0929829733517559,0.251661147842358,0.535023363975818,0.242169018112007,0.115470053837925
S23,HS,G5_horz,0.35296364307579,0.14105259066509,0.31224989991992,0.52001602539409,0.226154445751865,0.119023807142381
S23,HS,G5_blur,0.334165627596057,0.0951971638232988,0.297909382195325,0.484767985741633,0.201814683971872,0.169558249578132
S23,HS,No4,0.0645497224367904,0.291368895617451,0.589844612306213,0.0735980072193987,0.28993533761858,0.587367006223536
S23,HS,No4_histeq,0.0288675134594814,0.292795434846014,0.594067897354054,0.0612372435695795,0.31803432728769,0.617116952719121
S23,HS,No4_bandpass,0.0499999999999999,0.292083036138698,0.591960021172601,0.223606797749979,0.280438644507731,0.538129476365431
S23,HS,No4_bar,0.499583159577396,0.201814683971872,0.119023807142381,0.555652769272322,0.262003498704375,0.104083299973307
S23,HS,No4_blur,0.0763762615825974,0.301212826198797,0.598261369859919,0.0866025403784439,0.3073746356918,0.603116904090741
S24,MS,G5,0.355316760088798,0.255563103753261,0.432049379893857,0.0288675134594813,0.313415326151525,0.6147492713836
S24,MS,G5_horz,0.381335372954918,0.239574275191084,0.389444048184931,0.164570147151096,0.276699295264733,0.555277708298589
S24,MS,G5_blur,0.193649167310371,0.24473625259314,0.514376645400366,0.0540061724867321,0.303280673084631,0.602771377334171
S24,MS,No4,0.0540061724867321,0.270608881352159,0.570818126318124,0.0612372435695796,0.287046744160831,0.585946527708232
S24,MS,No4_histeq,0.0645497224367904,0.257188322700183,0.557150488348226,0.0499999999999999,0.302592960922755,0.602425652397594
S24,MS,No4_bandpass,0.0978945010372561,0.238703093123375,0.535412613473634,0.05,0.288494656218563,0.588430114796991
S24,MS,No4_bar,0.0408248290463864,0.264378201320255,0.566053589924723,0.0735980072193988,0.255563103753261,0.554526825320471
S24,MS,No4_blur,0.0763762615825973,0.243883510444365,0.543522461970678,0.0540061724867322,0.2998263386251,0.599305153212173
S24,HS,G5,0.60896086354817,0.308727225880712,0.0456435464587639,0.509493212254426,0.215783456270401,0.125830573921179
S24,HS,G5_horz,0.602425652397594,0.302592960922755,0.0500000000000001,0.512754002097172,0.223373752561337,0.138443731048635
S24,HS,G5_blur,0.546198986939131,0.253927483086543,0.113651514141549,0.451386752131695,0.196585435201424,0.23629078131263
S24,HS,No4,0.403629367943745,0.182288690451895,0.292973263854116,0.148604620834392,0.243027776190295,0.527573059711481
S24,HS,No4_histeq,0.518411033833193,0.231615701828122,0.144337567297406,0.181429508808977,0.206911816965586,0.484767985741633
S24,HS,No4_bandpass,0.492865769420708,0.225231362528993,0.202072594216369,0.219848432637882,0.232513440471728,0.492019647304184
S24,HS,No4_bar,0.55640213275412,0.255563103753261,0.0577350269189625,0.493710441453288,0.207916249164578,0.158113883008419
S24,HS,No4_blur,0.261406452355969,0.25228125838701,0.491172067609712,0.125830573921179,0.200779730052613,0.497074776400225
S25,MS,G5,0.554526825320471,0.345657585865936,0.337268439080801,0.130703226177984,0.262003498704375,0.55
S25,MS,G5_horz,0.617454451761423,0.331505404681935,0.144337567297406,0.0612372435695795,0.287046744160831,0.585946527708232
S25,MS,G5_blur,0.298607881119482,0.275945344829974,0.495395464923395,0.163299316185545,0.256377001048586,0.535801580189284
S25,MS,No4,0.189296944860009,0.262003498704375,0.532681893816563,0.088975652100261,0.32129296081095,0.617116952719121
S25,MS,No4_histeq,0.434453679924569,0.357508741151877,0.499165971062398,0.0935414346693486,0.350446144221905,0.647430819985168
S25,MS,No4_bandpass,0.439696865275764,0.25228125838701,0.340954542424646,0.179118210501706,0.356925529114034,0.636396103067893
S25,MS,No4_bar,0.360555127546399,0.33587572106361,0.527178021797824,0.0763762615825974,0.334009730397185,0.632126042283763
S25,MS,No4_blur,0.170782512765993,0.331505404681935,0.610669032018709,0.160727512683216,0.379555661267225,0.666770825196584
S25,HS,G5,0.637704215656966,0.34445004475734,0.113651514141549,0.575543221661067,0.276699295264733,0.0645497224367903
S25,HS,G5_horz,0.597215762238964,0.295627862917779,0.0204124145231932,0.424264068711929,0.224304480561579,0.320806275915336
S25,HS,G5_blur,0.582737791234903,0.305334516009354,0.170782512765993,0.3947573094109,0.174104853464802,0.295098853493763
S25,HS,No4,0.579511288357124,0.28118054698005,0.067700320038633,0.231840462387393,0.283394601218866,0.537742193496723
S25,HS,No4_histeq,0.587012208845211,0.310073915918984,0.173205080756888,0.536578667733508,0.265949556620549,0.189296944860009
S25,HS,No4_bandpass,0.554151002284877,0.266731762887987,0.13228756555323,0.256580071972344,0.275189328765973,0.517606671775651
S25,HS,No4_bar,0.589844612306213,0.291368895617452,0.0645497224367903,0.499165971062398,0.234298598658492,0.207163381577601
S25,HS,No4_blur,0.55075705472861,0.267511681987909,0.148604620834392,0.244096975264614,0.259607074890754,0.507444578254611
S26,MS,G5,0.60518592184551,0.311414782350913,0.1,0.15545631755148,0.267511681987909,0.548862460002504
S26,MS,G5_horz,0.593014895821907,0.32129296081095,0.192570333471522,0.106066017177982,0.285591491469897,0.578071506534154
S26,MS,G5_blur,0.595119035711904,0.294922306153106,0.0456435464587638,0.520416499866533,0.294922306153106,0.292261298612503
S26,MS,No4,0.522414267288583,0.287771610830534,0.273861278752583,0.136930639376292,0.284128785353872,0.570087712549569
S26,MS,No4_histeq,0.442059573662495,0.226154445751865,0.298607881119482,0.148604620834392,0.293506104422605,0.57662812973354
S26,MS,No4_bandpass,0.58949130612758,0.308051673154575,0.156790731018557,0.130703226177984,0.306016067116309,0.593717104351896
S26,MS,No4_bar,0.514376645400366,0.34686092313779,0.397911212877111,0.0935414346693486,0.350446144221905,0.647430819985168
S26,MS,No4_blur,0.484338036224013,0.238703093123375,0.248327740429189,0.324679328979636,0.470704259594068,0.721110255092798
S26,HS,G5,0.616103346309151,0.316063021141881,0.05,0.304138126514911,0.113192314226718,0.339730285177325
S26,HS,G5_horz,0.668331255192114,0.376801229651214,0.139940463531222,0.333541601603158,0.242169018112007,0.433973885543051
S26,HS,G5_blur,0.639335592627221,0.34445004475734,0.104083299973307,0.283578325452892,0.166770800801579,0.396862696659689
S26,HS,No4,0.613731754650732,0.314741957800354,0.0612372435695795,0.458257569495584,0.355170147018768,0.473902240270431
S26,HS,No4_histeq,0.451848057057532,0.162980060130066,0.176776695296637,0.405174859371441,0.168015376280466,0.273099493469566
S26,HS,No4_bandpass,0.565685424949238,0.28993533761858,0.174403746137136,0.156790731018556,0.272144263213466,0.553022000767902
S26,HS,No4_bar,0.639986979034209,0.342630753630396,0.0866025403784439,0.47740618624675,0.189021603703563,0.160727512683216
S26,HS,No4_blur,0.521616078484294,0.243027776190295,0.168325082306035,0.502908208987154,0.362715453213673,0.438748219369606
S27,MS,G5,0.570453036337494,0.28118054698005,0.122474487139159,0.0288675134594813,0.2998263386251,0.601040764008565
S27,MS,G5_horz,0.536578667733508,0.265949556620549,0.189296944860009,0.211147657655332,0.2998263386251,0.563471383479232
S27,MS,G5_blur,0.0866025403784439,0.267511681987909,0.563840994134576,0.15,0.375138863178246,0.664266512779321
S27,MS,No4,0.0816496580927727,0.338347700844363,0.636068654575379,0.0288675134594814,0.2998263386251,0.601040764008565
S27,MS,No4_histeq,0.0288675134594813,0.292795434846014,0.594067897354054,0.0353553390593274,0.293506104422605,0.594418483337567
S27,MS,No4_bandpass,0.0763762615825974,0.31803432728769,0.615426681254559,0.0577350269189626,0.327076698446506,0.62683065230305
S27,MS,No4_bar,0.0204124145231931,0.309401303595616,0.611010092660779,0.0204124145231931,0.309401303595616,0.611010092660779
S27,MS,No4_blur,0.0763762615825972,0.301212826198797,0.598261369859919,0.0645497224367903,0.312083055184567,0.610669032018709
S27,HS,G5,0.636723383163102,0.339576942680153,0.0866025403784439,0.589137788071121,0.300520382004283,0.125830573921179
S27,HS,G5_horz,0.63606865457538,0.405560311996461,0.32659863237109,0.614410286372225,0.31274990007992,0.0204124145231931
S27,HS,G5_blur,0.589844612306213,0.291368895617452,0.0645497224367902,0.496655480858378,0.204888180885737,0.139940463531222
S27,HS,No4,0.277638854149295,0.169250800096583,0.403112887414928,0.0288675134594813,0.303280673084631,0.604497036110738
S27,HS,No4_histeq,0.441588043316392,0.267511681987909,0.361132478000341,0.0645497224367903,0.291368895617451,0.589844612306213
S27,HS,No4_bandpass,0.0841625411530174,0.289215893984638,0.585234995535981,0.0645497224367904,0.305334516009354,0.60380736442456
S27,HS,No4_bar,0.522414267288583,0.265165042944955,0.223606797749979,0.571182982939793,0.27137765813223,0.0577350269189626
S27,HS,No4_blur,0.0540061724867322,0.303280673084631,0.602771377334171,0.067700320038633,0.319341770939329,0.617791766428355
S28,MS,G5,0.444409720865779,0.161696732599435,0.192570333471522,0.433012701892219,0.181142209327368,0.245798020062544
S28,MS,G5_horz,0.40568871482127,0.227073776557312,0.347610893576904,0.545817429793761,0.257188322700183,0.129099444873581
S28,MS,G5_blur,0.43493294502333,0.230714469998452,0.315568270479358,0.35939764421413,0.207916249164577,0.373608529524332
S28,MS,No4,0.12747548783982,0.201814683971872,0.49749371855331,0.204124145231931,0.21286732957408,0.480884601541784
S28,MS,No4_histeq,0.106066017177982,0.214815812577504,0.513160143944688,0.12747548783982,0.185685666292976,0.484767985741633
S28,MS,No4_bandpass,0.338501600193165,0.248956154104828,0.437797517885457,0.336030752560933,0.257997093006879,0.45
S28,MS,No4_bar,0.117260393995586,0.205902485010097,0.503322295684717,0.104083299973307,0.203868830378751,0.50456251677402
S28,MS,No4_blur,0.13228756555323,0.233407726236015,0.523211238411409,0.0645497224367903,0.305334516009354,0.60380736442456
S28,HS,G5,0.533463525775974,0.234298598658492,0.0866025403784439,0.565685424949238,0.267511681987909,0.0735980072193987
S28,HS,G5_horz,0.542755316264459,0.242169018112007,0.0707106781186547,0.57191199789245,0.27290871489688,0.0645497224367903
S28,HS,G5_blur,0.557897840110535,0.258803335887826,0.0707106781186548,0.515590276608601,0.215783456270401,0.0978945010372561
S28,HS,No4,0.465474668125631,0.169250800096582,0.151382517704875,0.488620507142302,0.190120575775831,0.125830573921179
S28,HS,No4_histeq,0.450462725057986,0.159099025766973,0.173205080756888,0.465026880943457,0.174104853464802,0.163299316185545
S28,HS,No4_bandpass,0.52400699740875,0.226154445751865,0.1,0.465922024949812,0.182288690451895,0.177951304200522
S28,HS,No4_bar,0.502079011046402,0.207916249164577,0.129099444873581,0.457802723160679,0.160403137957668,0.15545631755148
S28,HS,No4_blur,0.52757305971148,0.229809703885628,0.0978945010372561,0.460072458061409,0.178827197782291,0.185965946703512
S29,MS,G5,0.0577350269189626,0.28993533761858,0.589137788071121,0.05,0.295627862917779,0.595469002831661
S29,MS,G5_horz,0.0957427107756337,0.292795434846014,0.587012208845211,0.0456435464587639,0.312083055184567,0.612372435695794
S29,MS,G5_blur,0.0763762615825974,0.304651440173849,0.601733606617857,0.0866025403784439,0.323876262380146,0.620147831837969
S29,MS,No4,0.0353553390593274,0.293506104422605,0.594418483337567,0.0353553390593273,0.310745072366401,0.611691643450086
S29,MS,No4_histeq,0.0500000000000001,0.292083036138698,0.591960021172601,0.0577350269189625,0.314079342417379,0.613392207319265
S29,MS,No4_bandpass,0.0978945010372561,0.323876262380146,0.618465843842649,0.106066017177982,0.351040121163759,0.646142399166004
S29,MS,No4_bar,0.0288675134594812,0.313415326151525,0.6147492713836,0.05,0.319341770939329,0.619475584668193
S29,MS,No4_blur,0.170782512765993,0.381198767049423,0.666145629723711,0.0707106781186546,0.303280673084631,0.601040764008565
S29,HS,G5,0.574093488321661,0.273671031227884,0.05,0.548862460002504,0.255563103753261,0.108012344973464
S29,HS,G5_horz,0.55,0.253927483086543,0.0935414346693485,0.476969600708473,0.182288690451895,0.145773797371133
S29,HS,G5_blur,0.554526825320471,0.259607074890754,0.097894501037256,0.474780651108137,0.182288690451895,0.152752523165195
S29,HS,No4,0.0645497224367904,0.305334516009354,0.60380736442456,0.0645497224367904,0.325160216918778,0.624166110369133
S29,HS,No4_histeq,0.388372673257701,0.281920497067288,0.436367582052868,0.0866025403784437,0.297033948677027,0.592663479556485
S29,HS,No4_bandpass,0.0957427107756339,0.274431230001252,0.568990333837052,0.259807621135332,0.246432884710354,0.48605555238059
S29,HS,No4_bar,0.408248290463863,0.197642353760524,0.306186217847897,0.435889894354067,0.151038074669932,0.194722024092465
S29,HS,No4_blur,0.15,0.283394601218866,0.566053589924723,0.113651514141549,0.335254878164857,0.627826940061246
S30,MS,G5,0.0288675134594813,0.303280673084631,0.604497036110738,0.301385688667085,0.275189328765973,0.492865769420708
S30,MS,G5_horz,0.540061724867322,0.240442300770892,0.0790569415042094,0.0353553390593274,0.3073746356918,0.608276253029822
S30,MS,G5_blur,0.0204124145231932,0.299130684929959,0.600694043031337,0.104083299973307,0.245586033804856,0.540447345569699
S30,MS,No4,0.0612372435695795,0.297734501415831,0.596517672272443,0.0763762615825973,0.294215057398496,0.591255725835559
S30,MS,No4_histeq,0.0456435464587638,0.305334516009354,0.605530070819498,0.0288675134594814,0.306696103659632,0.607933658661316
S30,MS,No4_bandpass,0.0645497224367901,0.257188322700183,0.557150488348226,0.0866025403784439,0.28993533761858,0.585590869692029
S30,MS,No4_bar,0.0353553390593273,0.3073746356918,0.608276253029822,0.0288675134594812,0.303280673084631,0.604497036110738
S30,MS,No4_blur,0.0763762615825974,0.256377001048586,0.55490239381955,0.0288675134594813,0.292795434846014,0.594067897354054
S30,HS,G5,0.415832498329155,0.156458194629322,0.241522945769824,0.566053589924723,0.268289333866754,0.0763762615825972
S30,HS,G5_horz,0.54198708471697,0.257188322700183,0.144337567297406,0.494553670831926,0.209910695296833,0.160727512683216
S30,HS,G5_blur,0.373050488093323,0.14105259066509,0.287952542386183,0.489897948556636,0.223373752561337,0.205142227084853
S30,HS,No4,0.197905701450632,0.148253723955477,0.432531309078699,0.109924216318941,0.260408333199996,0.553022000767902
S30,HS,No4_histeq,0.148604620834392,0.247276835415963,0.531507290636733,0.0735980072193988,0.27137765813223,0.569356361751291
S30,HS,No4_bandpass,0.147196014438797,0.289215893984638,0.572640084753649,0.147196014438798,0.323232372553658,0.607933658661316
S30,HS,No4_bar,0.276134025429682,0.0835414068990143,0.346410161513775,0.343996124009172,0.107529065838033,0.295098853493763
S30,HS,No4_blur,0.151382517704875,0.197642353760524,0.487339717240448,0.147196014438797,0.189021603703563,0.481750281093155
S31,MS,G5,0.266926956300783,0.288494656218563,0.526782687642637,0.524404424085076,0.265165042944955,0.218898758942728
S31,MS,G5_horz,0.376939429263288,0.28118054698005,0.445346307196246,0.295803989154981,0.253105709141458,0.472140515807177
S31,MS,G5_blur,0.0612372435695796,0.264378201320255,0.564210362660358,0.284312035153866,0.256377001048586,0.482614407852342
S31,MS,No4,0.05,0.309401303595616,0.609302880347697,0.0645497224367903,0.265165042944955,0.564579489531811
S31,MS,No4_histeq,0.0288675134594813,0.292795434846014,0.594067897354054,0.0612372435695795,0.272144263213465,0.571547606649408
S31,MS,No4_bandpass,0.0408248290463864,0.283394601218866,0.584166072277396,0.179118210501706,0.237828719880506,0.513160143944688
S31,MS,No4_bar,0.0456435464587639,0.284128785353872,0.584522597225006,0.0540061724867322,0.274431230001252,0.574456264653803
S31,MS,No4_blur,0.0456435464587637,0.294922306153106,0.595119035711904,0.0735980072193987,0.259607074890754,0.558271140814808
S31,HS,G5,0.578071506534154,0.281920497067288,0.0841625411530172,0.547722557505166,0.257188322700183,0.120761472884912
S31,HS,G5_horz,0.602771377334171,0.303280673084631,0.0540061724867322,0.565685424949238,0.267511681987909,0.0735980072193987
S31,HS,G5_blur,0.481317635939789,0.198693650292773,0.171998062004586,0.503322295684717,0.234298598658492,0.196850196850295
S31,HS,No4,0.0408248290463863,0.275945344829974,0.576989312437125,0.0456435464587638,0.305334516009354,0.605530070819498
S31,HS,No4_histeq,0.0735980072193988,0.278948920055267,0.57662812973354,0.124163870214595,0.27820106637706,0.567156650905785
S31,HS,No4_bandpass,0.358817502360183,0.179988425553793,0.343996124009172,0.307544034787432,0.209910695296833,0.419324854180304
S31,HS,No4_bar,0.431566912540802,0.204888180885737,0.282842712474619,0.457347424467075,0.16551686721701,0.167082813798028
S31,HS,No4_blur,0.104083299973307,0.257997093006879,0.551890689659948,0.355316760088798,0.146841751555884,0.314907393794853
S32,MS,G5,0.0841625411530172,0.22430448056158,0.525198375219624,0.0353553390593273,0.293506104422605,0.594418483337567
S32,MS,G5_horz,0.175594229214212,0.24811791551599,0.52400699740875,0.0889756521002607,0.243883510444365,0.541602560309064
S32,MS,G5_blur,0.278388218141501,0.253927483086543,0.483476990145343,0.0408248290463863,0.290653000443255,0.591255725835559
S32,MS,No4,0.0288675134594813,0.281920497067288,0.583452368807143,0.05,0.299130684929959,0.598957427535547
S32,MS,No4_histeq,0.0288675134594813,0.289215893984638,0.590550590550886,0.0540061724867322,0.266731762887987,0.567156650905785
S32,MS,No4_bandpass,0.133853153368408,0.282658510102444,0.569356361751291,0.0707106781186546,0.250624220697043,0.550378657531946
S32,MS,No4_bar,0.0408248290463863,0.275945344829974,0.576989312437125,0.0288675134594813,0.292795434846014,0.594067897354054
S32,MS,No4_blur,0.0353553390593273,0.278948920055268,0.58022983951764,0.0353553390593275,0.275189328765973,0.57662812973354
S32,HS,G5,0.0763762615825972,0.235186096527835,0.535801580189284,0.0912870929175276,0.269064738182716,0.564579489531811
S32,HS,G5_horz,0.16583123951777,0.269837914311536,0.548102788413512,0.171998062004586,0.203868830378751,0.485626742811116
S32,HS,G5_blur,0.167082813798028,0.177658380044399,0.466368952654441,0.119023807142381,0.206911816965586,0.503736041990247
S32,HS,No4,0.0735980072193986,0.263589010898912,0.561990510002912,0.0790569415042093,0.294922306153106,0.591607978309962
S32,HS,No4_histeq,0.0353553390593275,0.297033948677027,0.59791303715507,0.0353553390593274,0.297033948677027,0.59791303715507
